Xaux_1,Xaux_2,Xaux_3,Xaux_4,Xaux_5,Xaux_6,Xaux_7,Xaux_8,Xaux_9,Var2
0.025938,0.18181,-0.68756,0.0037687,0.044941,0.11117,-0.60072,0.008628,0.0090609,c
0.027718,0.17362,-0.61424,0.0058529,0.061537,0.13083,-0.5694,0.011851,0.018024,c
0.11959,0.33443,-0.71723,0.020222,0.091768,0.26173,-0.61341,0.029329,0.082574,b
0.071292,0.28669,-0.58785,0.037471,0.20552,0.20508,-0.44479,0.059031,0.034501,d
0.055315,0.27673,-0.56093,0.039028,0.24352,0.1759,-0.39074,0.069832,0.014492,d
0.017533,0.12951,-0.71492,0.0025296,0.025211,0.092634,-0.70926,0.0044936,0.011706,c
0.073217,0.28596,-0.48639,0.053353,0.29809,0.21524,-0.41182,0.092883,0.037351,c
0.015731,0.13439,-0.73953,0.0025177,0.033098,0.092498,-0.62887,0.0058209,0.007612,d
0.16039,0.37882,-0.45601,0.027236,0.21572,0.29896,-0.41901,0.060182,0.11722,c
0.15324,0.37812,-0.54844,0.050529,0.27919,0.35031,-0.42431,0.090906,0.10597,d
0.03656,0.20392,-0.51667,0.034738,0.21322,0.14711,-0.43821,0.059875,0.018057,d
0.10241,0.34713,-0.57139,0.042199,0.22278,0.25486,-0.46286,0.067562,0.046396,d
0.16258,0.35789,-0.73817,0.023387,0.15704,0.32606,-0.48808,0.040639,0.13593,b
0.012567,0.12813,-0.87652,0.0034781,0.034602,0.063032,-0.73212,0.0082432,0.004133,b
0.16967,0.49447,-0.58593,0.18701,0.53237,0.3104,-0.37578,0.30039,0.049255,b
0.25542,0.45172,-0.61699,0.023064,0.17489,0.48878,-0.48091,0.050137,0.21059,d
0.25464,0.57821,-0.69625,0.02641,0.16788,0.37264,-0.49874,0.081414,0.081272,b
0.035693,0.19806,-0.63358,0.0088697,0.077486,0.14807,-0.54306,0.017053,0.018886,d
0.15331,0.42218,-0.51905,0.08817,0.40105,0.33836,-0.37901,0.15219,0.084994,d
0.17597,0.44906,-0.49371,0.082556,0.3243,0.31052,-0.40113,0.13014,0.084081,d
0.018197,0.14539,-0.63897,0.010032,0.076076,0.11242,-0.52607,0.0153,0.0091384,d
0.16218,0.42558,-0.63192,0.074553,0.28089,0.34007,-0.42604,0.10393,0.082694,b
0.12193,0.37602,-0.487,0.59597,0.84637,0.25024,-0.22553,0.64434,0.056866,d
0.020386,0.15726,-0.58612,0.0045219,0.068248,0.11915,-0.54871,0.013401,0.0085417,c
0.040687,0.23199,-0.55058,0.010307,0.10243,0.14496,-0.5029,0.022423,0.01314,c
0.21503,0.43555,-0.66461,0.039219,0.18934,0.39803,-0.48785,0.058637,0.15987,b
0.0065038,0.094596,-0.82598,0.00069051,0.0086598,0.043471,-0.80596,0.0013243,0.0017801,c
0.17084,0.41318,-0.49877,0.035532,0.25237,0.31527,-0.43434,0.080233,0.10804,d
0.032185,0.19986,-0.52819,0.020973,0.15681,0.14345,-0.4692,0.038807,0.01335,d
0.039949,0.19192,-0.62189,0.0090603,0.075077,0.1687,-0.57226,0.016814,0.028242,c
0.025502,0.17881,-0.59442,0.0127,0.098025,0.12831,-0.54053,0.025067,0.0096929,d
0.032824,0.18292,-0.74561,0.0099689,0.071499,0.14819,-0.53447,0.014127,0.019834,b
0.01146,0.12582,-0.58071,0.014667,0.10085,0.067783,-0.50965,0.021704,0.0027887,c
0.65838,0.78327,-0.4917,0.17466,0.55264,0.8091,-0.31185,0.27357,0.45576,b
0.16454,0.42532,-0.4503,0.081878,0.38828,0.3206,-0.35414,0.14586,0.089331,d
0.0064423,0.10048,-0.87553,0.0017508,0.012992,0.037252,-0.85647,0.0024587,0.00055205,c
0.057807,0.26605,-0.53069,0.045194,0.24232,0.17382,-0.42955,0.072455,0.023528,d
0.17477,0.44398,-0.51527,0.052831,0.30258,0.2953,-0.42015,0.097345,0.093427,d
0.016927,0.13448,-0.65343,0.0054098,0.058326,0.10064,-0.6143,0.011579,0.0093961,c
0.12788,0.41425,-0.52458,0.081393,0.30361,0.29655,-0.38077,0.099823,0.040867,d
0.005101,0.07803,-0.79779,0.0073652,0.052244,0.04233,-0.77675,0.013636,0.0021939,b
0.071231,0.31021,-0.52317,0.039986,0.22373,0.1927,-0.46028,0.068155,0.019447,d
0.1997,0.44914,-0.69778,0.034609,0.17748,0.40988,-0.48966,0.052498,0.12248,b
0.22332,0.5448,-0.47997,0.12556,0.47846,0.35132,-0.36515,0.19914,0.068595,d
0.20449,0.52797,-0.52739,0.20044,0.50594,0.26724,-0.32847,0.23048,0.059177,d
0.3146,0.46851,-0.59164,0.046042,0.22854,0.50505,-0.41042,0.067348,0.29223,d
0.022031,0.15767,-0.66426,0.0053608,0.053115,0.12312,-0.59407,0.010291,0.011003,d
0.076835,0.29279,-0.5465,0.080019,0.29442,0.22405,-0.4329,0.11289,0.040019,d
0.12972,0.37818,-0.54309,0.054172,0.31257,0.33155,-0.3908,0.10273,0.074183,d
0.056093,0.26512,-0.53924,0.040196,0.22668,0.18956,-0.4252,0.06196,0.022264,d
0.099811,0.37175,-0.55534,0.056224,0.28516,0.23985,-0.3776,0.082878,0.024385,d
0.032084,0.18792,-0.5433,0.029707,0.16246,0.13004,-0.47802,0.043132,0.016869,c
0.1096,0.3653,-0.77382,0.029988,0.19932,0.20478,-0.559,0.070042,0.046418,b
0.025359,0.18516,-0.71176,0.027159,0.14598,0.1146,-0.54025,0.043101,0.0071255,b
0.039914,0.23098,-0.55813,0.05368,0.23542,0.15692,-0.43205,0.072092,0.01488,d
0.046077,0.22349,-0.54134,0.020188,0.15928,0.19485,-0.46215,0.04157,0.025186,c
0.29161,0.48816,-0.59433,0.093008,0.34253,0.43709,-0.38577,0.1305,0.2385,b
0.47011,0.73696,-0.51292,0.063799,0.39552,0.54166,-0.37386,0.19084,0.2386,d
0.11743,0.39932,-0.49369,0.047968,0.23383,0.20813,-0.44871,0.076012,0.035442,d
0.14058,0.40744,-0.66372,0.039893,0.17219,0.24999,-0.57309,0.066327,0.068338,b
0.032184,0.20266,-0.58338,0.024649,0.14805,0.1395,-0.46448,0.0357,0.011474,d
0.14312,0.31974,-0.62961,0.02069,0.13674,0.35506,-0.50437,0.033537,0.1307,d
0.034889,0.19262,-0.54143,0.012772,0.12973,0.15689,-0.47624,0.030074,0.019541,d
0.25583,0.53102,-0.66615,0.035905,0.24891,0.43976,-0.42194,0.088636,0.13357,b
0.029727,0.2092,-0.5883,0.013593,0.098401,0.1202,-0.52091,0.0213,0.0058818,d
0.12023,0.39758,-0.56705,0.049637,0.26028,0.27963,-0.42761,0.086125,0.03775,d
0.11843,0.28682,-0.65715,0.023963,0.15503,0.31482,-0.46374,0.038584,0.11208,d
0.20575,0.45881,-0.42368,0.21532,0.63716,0.3423,-0.29647,0.42539,0.12963,d
0.1373,0.42785,-0.59331,0.080947,0.35708,0.28667,-0.38008,0.12092,0.041002,b
0.086067,0.31137,-0.50322,0.032597,0.21999,0.2394,-0.42398,0.06525,0.046102,d
0.0044754,0.069525,-0.72535,0.0018069,0.023068,0.050201,-0.68325,0.0038595,0.0024322,c
0.021284,0.16307,-0.64317,0.016186,0.10676,0.1123,-0.51384,0.024072,0.0087195,c
0.44251,0.4863,-0.62731,0.04301,0.25398,0.64175,-0.42083,0.074964,0.49563,d
0.27034,0.54045,-0.47686,0.13166,0.45231,0.44923,-0.36307,0.21409,0.14829,d
0.14873,0.38304,-0.61567,0.021951,0.14633,0.38229,-0.47158,0.035816,0.096684,d
0.17112,0.45433,-0.47933,0.052429,0.33369,0.27641,-0.38772,0.11861,0.076908,d
0.35961,0.60454,-0.59632,0.048828,0.22254,0.49156,-0.44367,0.068914,0.21838,d
0.34401,0.53175,-0.57848,0.060128,0.28769,0.47757,-0.4098,0.1007,0.27706,d
0.11102,0.33015,-0.53755,0.087276,0.36376,0.26892,-0.38127,0.13759,0.071241,d
0.082133,0.32758,-0.48374,0.089413,0.36707,0.2186,-0.3522,0.12904,0.026881,d
0.056848,0.27899,-0.52803,0.059075,0.33032,0.18189,-0.35846,0.10788,0.014568,d
0.1159,0.36876,-0.60951,0.15264,0.47438,0.22882,-0.32425,0.16191,0.052378,b
0.11076,0.39932,-0.45746,0.066858,0.40643,0.23509,-0.37659,0.15517,0.02222,d
0.18966,0.45103,-0.57737,0.058198,0.31242,0.35433,-0.39084,0.10689,0.10696,d
0.078485,0.26278,-0.57104,0.013376,0.11916,0.24516,-0.50517,0.029844,0.058773,d
0.057624,0.24958,-0.58473,0.012993,0.10142,0.21814,-0.50022,0.021944,0.031458,d
0.17164,0.41066,-0.57284,0.057275,0.25206,0.38392,-0.45222,0.08372,0.11762,d
0.01516,0.13914,-0.70464,0.0044789,0.041857,0.089282,-0.59797,0.0073544,0.0053877,c
0.093631,0.34019,-0.69747,0.040576,0.19139,0.23567,-0.49156,0.073132,0.036377,c
0.04763,0.24521,-0.62373,0.0049209,0.054652,0.1678,-0.57463,0.010789,0.01833,c
0.32829,0.60797,-0.46379,0.12493,0.55864,0.47119,-0.33658,0.25929,0.16345,d
0.17608,0.38856,-0.725,0.019019,0.11162,0.34996,-0.52531,0.028494,0.13679,b
0.21529,0.52157,-0.66564,0.053566,0.25851,0.37991,-0.41488,0.077567,0.078109,b
0.040221,0.22794,-0.53445,0.046006,0.25258,0.13926,-0.41518,0.074797,0.015345,d
0.061473,0.26743,-0.55176,0.036977,0.19974,0.18259,-0.44977,0.066664,0.037963,d
0.086056,0.32983,-0.48379,0.062802,0.28853,0.26173,-0.40871,0.09475,0.038597,d
0.11763,0.37391,-0.52746,0.045788,0.26695,0.27551,-0.40136,0.082671,0.053294,d
0.01564,0.13465,-0.63685,0.0069556,0.069786,0.1086,-0.53443,0.014127,0.0072868,d
0.17898,0.5187,-0.40132,0.16816,0.62631,0.33671,-0.27672,0.38723,0.076601,d
0.30047,0.55734,-0.70789,0.034482,0.22092,0.50075,-0.46274,0.069283,0.17722,b
0.043868,0.23073,-0.53485,0.021354,0.13507,0.17305,-0.50101,0.036351,0.021635,c
0.26356,0.59104,-0.518,0.1045,0.40565,0.42609,-0.37717,0.15532,0.078648,d
0.049669,0.25462,-0.62485,0.028891,0.15131,0.16404,-0.49061,0.037477,0.017131,d
0.083206,0.28887,-0.64532,0.017276,0.12569,0.25903,-0.48377,0.029806,0.053158,d
0.029149,0.1946,-0.60648,0.0094041,0.094846,0.12137,-0.50372,0.019636,0.0096474,d
0.060997,0.26274,-0.54003,0.019794,0.14883,0.19005,-0.46623,0.036349,0.030046,d
0.045609,0.23252,-0.5074,0.032299,0.19325,0.16807,-0.45387,0.054314,0.019989,c
0.19218,0.46342,-0.52206,0.036064,0.22848,0.34854,-0.41519,0.065417,0.09906,d
0.0036368,0.063673,-0.99105,0.00020624,0.005778,0.031652,-0.93359,0.00094221,0.00189,c
0.19761,0.48517,-0.71376,0.025173,0.19182,0.35137,-0.50667,0.08251,0.087224,b
0.058287,0.24995,-0.50945,0.026687,0.21609,0.17333,-0.42553,0.059207,0.032158,d
0.032452,0.20855,-0.67327,0.0089526,0.0728,0.11563,-0.5707,0.017498,0.0094909,c
0.026643,0.16717,-0.59091,0.01639,0.12956,0.13507,-0.52344,0.030759,0.015891,d
0.02154,0.15832,-0.57535,0.010964,0.1054,0.11467,-0.49285,0.022933,0.012081,d
0.0076282,0.097827,-0.7015,0.0037167,0.031673,0.065713,-0.66145,0.0054324,0.0032672,c
0.017489,0.1349,-0.70899,0.0030977,0.036154,0.10996,-0.66392,0.0067933,0.010196,c
0.0087683,0.10929,-0.65063,0.0060534,0.055863,0.072339,-0.56739,0.010488,0.0027938,d
0.042637,0.20655,-0.6323,0.0080318,0.073165,0.16043,-0.56824,0.015452,0.026722,d
0.21676,0.46247,-0.43146,0.078581,0.44803,0.386,-0.34049,0.18184,0.15062,d
0.047466,0.25762,-0.59808,0.015146,0.10779,0.15453,-0.57374,0.029,0.013168,d
0.0074323,0.093908,-0.79066,0.0013348,0.016392,0.045745,-0.78122,0.0034551,0.0034065,c
0.19956,0.4626,-0.63203,0.065539,0.27245,0.31456,-0.44219,0.094227,0.11169,b
0.039927,0.20008,-0.72941,0.0077982,0.064011,0.14727,-0.58212,0.013449,0.025804,c
0.008937,0.10898,-0.66161,0.003941,0.047024,0.077653,-0.59331,0.0084501,0.003138,d
0.11871,0.33854,-0.53215,0.053847,0.24293,0.32092,-0.44983,0.073887,0.078415,c
0.15059,0.34452,-0.59409,0.06915,0.2952,0.35815,-0.40293,0.097674,0.1284,d
0.016891,0.15997,-0.75746,0.023368,0.078695,0.070001,-0.7193,0.038529,0.0020713,b
0.33792,0.65123,-0.48314,0.33994,0.79445,0.41601,-0.23897,0.58409,0.12482,d
0.2949,0.5147,-0.57883,0.1655,0.47121,0.50467,-0.36022,0.232,0.22169,d
0.25698,0.4953,-0.58977,0.020016,0.16132,0.44666,-0.45621,0.040794,0.17242,d
0.17458,0.32089,-0.59612,0.016492,0.12402,0.43003,-0.50622,0.029782,0.19719,d
0.14582,0.35307,-0.75136,0.036144,0.16362,0.30966,-0.58879,0.052334,0.11235,b
0.22663,0.50435,-0.47728,0.090483,0.38147,0.39874,-0.37057,0.14583,0.1141,c
0.14808,0.43464,-0.75807,0.0091883,0.077684,0.18534,-0.58544,0.019041,0.051844,b
0.19385,0.40181,-0.59575,0.066508,0.30561,0.41339,-0.378,0.092445,0.15511,d
0.072868,0.31418,-0.51379,0.036084,0.23614,0.18132,-0.41721,0.070112,0.019749,d
0.25021,0.57868,-0.45269,0.065559,0.32623,0.39139,-0.40966,0.12188,0.07254,d
0.1253,0.35243,-0.74382,0.035925,0.2013,0.28407,-0.53349,0.065741,0.079249,b
0.14911,0.39714,-0.63529,0.052074,0.2409,0.35771,-0.45194,0.070916,0.086909,d
0.24938,0.50167,-0.47854,0.11686,0.47423,0.41374,-0.34146,0.23475,0.15333,d
0.049759,0.24907,-0.56353,0.030563,0.19489,0.18302,-0.4653,0.056486,0.019997,d
0.065286,0.26103,-0.53619,0.053188,0.25228,0.20103,-0.41305,0.075983,0.03816,d
0.10387,0.36943,-0.69607,0.04841,0.15924,0.20352,-0.57526,0.078394,0.034029,b
0.30286,0.54183,-0.48488,0.068196,0.35191,0.46112,-0.38277,0.12822,0.20295,d
0.042934,0.20281,-0.63045,0.01195,0.089694,0.17749,-0.53083,0.019604,0.029234,c
0.25495,0.61199,-0.42149,0.22194,0.64009,0.34289,-0.28676,0.3338,0.078243,d
0.41475,0.69391,-0.57658,0.28555,0.55185,0.50173,-0.30432,0.41905,0.19299,b
0.0045949,0.077615,-0.66734,0.0017973,0.024783,0.045863,-0.66129,0.0040463,0.0014811,d
0.034982,0.20284,-0.61973,0.020967,0.13224,0.16166,-0.52352,0.033038,0.015774,d
0.37355,0.49253,-0.62493,0.045014,0.20815,0.63038,-0.45697,0.058045,0.36393,d
0.12518,0.36995,-0.53258,0.028246,0.18963,0.29006,-0.44824,0.051414,0.068554,d
0.27173,0.42526,-0.58753,0.041786,0.20615,0.51685,-0.45766,0.061719,0.26058,d
0.1711,0.43459,-0.54829,0.1905,0.51425,0.32646,-0.31277,0.21419,0.098599,d
0.050176,0.24151,-0.53118,0.024024,0.19936,0.18561,-0.45569,0.053361,0.023373,d
0.18561,0.45543,-0.50163,0.086698,0.36667,0.38037,-0.36552,0.14407,0.094004,d
0.083005,0.32175,-0.49748,0.038453,0.23403,0.24095,-0.38786,0.062814,0.032739,c
0.12344,0.32897,-0.65687,0.026653,0.16965,0.26865,-0.56498,0.049448,0.09218,b
0.052384,0.25332,-0.57967,0.015255,0.12131,0.17652,-0.50047,0.030261,0.020936,d
0.13817,0.39669,-0.58246,0.082534,0.26374,0.28025,-0.49973,0.10814,0.074221,b
0.013884,0.11275,-0.55148,0.0063684,0.068364,0.1014,-0.56202,0.013534,0.010435,d
0.12249,0.34208,-0.61947,0.063987,0.28742,0.31657,-0.39423,0.093236,0.090536,d
0.04857,0.22973,-0.59202,0.0069174,0.081546,0.18503,-0.54782,0.017193,0.027239,c
0.11426,0.34958,-0.50549,0.063912,0.3515,0.27671,-0.37706,0.12827,0.063492,d
0.14866,0.43301,-0.64982,0.048716,0.23815,0.31898,-0.48522,0.079609,0.054059,b
0.093897,0.36278,-0.50155,0.05079,0.27925,0.23146,-0.40334,0.092314,0.021888,d
0.13792,0.41308,-0.53834,0.067367,0.29932,0.26593,-0.43557,0.12357,0.058031,d
0.084177,0.31399,-0.50129,0.080272,0.33882,0.2366,-0.39142,0.12263,0.039394,d
0.014772,0.13229,-0.73208,0.0035566,0.033808,0.0874,-0.6132,0.0058295,0.0065307,c
0.0048556,0.080086,-0.7381,0.00096948,0.016364,0.050336,-0.67645,0.0023498,0.0015518,d
0.13533,0.43254,-0.78509,0.089423,0.21319,0.20968,-0.58223,0.1129,0.043985,b
0.1402,0.39538,-0.78554,0.041146,0.15362,0.27702,-0.60076,0.056491,0.072678,b
0.068351,0.29158,-0.52826,0.034736,0.21128,0.19285,-0.4282,0.060559,0.027723,d
0.10252,0.36698,-0.45519,0.10294,0.45164,0.22742,-0.32427,0.17777,0.0386,d
0.42283,0.71638,-0.5277,0.3612,0.74937,0.55598,-0.2609,0.40817,0.17925,d
0.038644,0.20307,-0.61929,0.0080126,0.083104,0.16991,-0.53243,0.017612,0.021572,d
0.30425,0.56956,-0.67132,0.057421,0.24062,0.51331,-0.47827,0.095597,0.16956,b
0.12155,0.40161,-0.68263,0.027598,0.17497,0.20779,-0.48151,0.054292,0.039423,b
0.17774,0.50793,-0.46462,0.12741,0.46013,0.32744,-0.32641,0.22517,0.048973,d
0.094724,0.30118,-0.57776,0.05727,0.2716,0.24011,-0.41118,0.085648,0.063349,d
0.086114,0.3424,-0.51593,0.0441,0.23275,0.20689,-0.44845,0.080045,0.022725,d
0.072203,0.29297,-0.47948,0.029472,0.20447,0.21881,-0.45107,0.056659,0.031604,d
0.015672,0.14831,-0.55425,0.012733,0.13657,0.096168,-0.4718,0.031679,0.004581,c
0.10795,0.38955,-0.51208,0.069659,0.28619,0.24027,-0.41141,0.098818,0.03676,d
0.13384,0.39078,-0.49617,0.14723,0.46424,0.26657,-0.33234,0.20962,0.070324,d
0.091743,0.33794,-0.54184,0.025903,0.17518,0.21562,-0.44414,0.044512,0.035831,d
0.080395,0.29904,-0.56924,0.029517,0.1923,0.22675,-0.41883,0.048765,0.041173,c
0.2439,0.4766,-0.48591,0.052654,0.32926,0.43076,-0.38876,0.11201,0.16941,d
0.11002,0.39024,-0.62792,0.037137,0.21038,0.21267,-0.47882,0.073392,0.041897,b
0.04369,0.21102,-0.54424,0.0090535,0.11842,0.17879,-0.53452,0.028083,0.026455,d
0.11924,0.37833,-0.72859,0.041625,0.14868,0.24554,-0.52692,0.064064,0.054841,b
0.25733,0.5232,-0.61852,0.032487,0.21784,0.46288,-0.41681,0.06093,0.14506,b
0.26372,0.52121,-0.56149,0.088208,0.36572,0.41524,-0.35565,0.12935,0.16479,d
0.31252,0.61765,-0.48044,0.09106,0.35296,0.4565,-0.37219,0.13046,0.12648,d
0.15879,0.45021,-0.45422,0.095777,0.41741,0.30712,-0.3652,0.17394,0.056046,d
0.1196,0.35468,-0.41883,0.078057,0.40674,0.28973,-0.36163,0.1607,0.071828,d
0.088892,0.34442,-0.66895,0.035477,0.16046,0.20847,-0.51628,0.049937,0.028049,b
0.10714,0.37159,-0.51354,0.035227,0.22059,0.25048,-0.41237,0.061314,0.046122,c
0.046508,0.23156,-0.70983,0.018098,0.121,0.17214,-0.54306,0.030357,0.023589,b
0.14032,0.43194,-0.47168,0.45067,0.79292,0.22107,-0.2513,0.51089,0.047848,d
0.060066,0.27128,-0.5614,0.017833,0.12996,0.20421,-0.51578,0.031523,0.026029,d
0.39284,0.56617,-0.54727,0.079829,0.29438,0.61143,-0.40551,0.10646,0.32454,d
0.37304,0.61601,-0.48896,0.08614,0.3952,0.54815,-0.34848,0.13384,0.23641,d
0.066533,0.29235,-0.5286,0.035896,0.22843,0.19616,-0.4141,0.061894,0.022678,c
0.019564,0.14701,-0.69365,0.002076,0.032767,0.10657,-0.61632,0.0056551,0.010163,d
0.027254,0.18556,-0.59941,0.013007,0.108,0.13131,-0.49829,0.024554,0.0098263,c
0.24016,0.45606,-0.57906,0.036125,0.22822,0.48371,-0.43536,0.070044,0.18723,d
0.036076,0.18902,-0.62789,0.0071629,0.065196,0.14826,-0.57295,0.01287,0.022839,c
0.095531,0.3441,-0.55233,0.033277,0.19003,0.21433,-0.44785,0.053155,0.037793,d
0.10068,0.36949,-0.50851,0.049391,0.30374,0.27854,-0.38187,0.10535,0.033488,c
0.18369,0.413,-0.7361,0.035477,0.18603,0.37069,-0.4522,0.052021,0.1289,b
0.13579,0.408,-0.52529,0.039349,0.21679,0.2767,-0.45314,0.071828,0.054207,d
0.047661,0.23795,-0.62199,0.0070368,0.07308,0.16047,-0.54948,0.015886,0.020961,d
0.084403,0.30567,-0.57378,0.019763,0.17085,0.24012,-0.45161,0.045761,0.043729,d
0.052033,0.20532,-0.65691,0.0049315,0.048423,0.18111,-0.60318,0.0088667,0.042303,d
0.021192,0.16083,-0.64539,0.007226,0.062901,0.094198,-0.5993,0.014057,0.0086955,d
0.27363,0.49328,-0.58454,0.053212,0.26605,0.48739,-0.42292,0.083427,0.20161,d
0.26708,0.54673,-0.63715,0.066234,0.22114,0.39699,-0.45837,0.073913,0.13473,b
0.14256,0.35862,-0.60534,0.021117,0.14018,0.34249,-0.48598,0.036565,0.10283,d
0.23138,0.41538,-0.694,0.018585,0.14375,0.49946,-0.48157,0.036668,0.20391,b
0.28789,0.55789,-0.66622,0.12,0.29665,0.41614,-0.49334,0.16736,0.1616,b
0.29911,0.56817,-0.4438,0.11335,0.465,0.39896,-0.31799,0.19416,0.16292,d
0.0058836,0.078115,-0.65278,0.0027677,0.028059,0.054541,-0.65419,0.0046685,0.0036796,d
0.089335,0.29525,-0.68635,0.049655,0.23725,0.28082,-0.44651,0.072001,0.057883,b
0.25229,0.54131,-0.49655,0.074571,0.37806,0.3977,-0.36736,0.13999,0.11665,d
0.56891,0.66315,-0.60805,0.069787,0.35444,0.74774,-0.36372,0.11446,0.48587,d
0.030294,0.18338,-0.67485,0.0054893,0.052635,0.15258,-0.58418,0.0098927,0.016148,c
0.31227,0.56143,-0.464,0.057608,0.36118,0.42665,-0.3788,0.12942,0.20117,d
0.062334,0.25637,-0.63057,0.009772,0.085252,0.21342,-0.52877,0.01757,0.036366,c
0.085712,0.3139,-0.59848,0.015778,0.11785,0.2324,-0.51865,0.03028,0.040629,c
0.24296,0.49508,-0.55571,0.13545,0.44188,0.36556,-0.32914,0.15484,0.15349,d
0.051,0.24194,-0.52708,0.029329,0.17311,0.16688,-0.4899,0.048621,0.024951,c
0.032774,0.19155,-0.56605,0.014672,0.13272,0.15069,-0.48381,0.034493,0.016588,d
0.10883,0.39271,-0.39792,0.15636,0.58878,0.24265,-0.32474,0.35026,0.028864,d
0.17328,0.39628,-0.53306,0.031544,0.23845,0.37302,-0.44008,0.07043,0.1243,d
0.19863,0.48637,-0.55917,0.078118,0.34545,0.34472,-0.37822,0.12097,0.090328,d
0.33285,0.489,-0.56448,0.090365,0.39083,0.525,-0.35321,0.1362,0.30468,d
0.23889,0.49472,-0.61488,0.067439,0.30415,0.3609,-0.48023,0.12258,0.14661,b
0.097518,0.33229,-0.70144,0.02715,0.16547,0.25084,-0.50078,0.051883,0.04881,b
0.085007,0.29678,-0.67282,0.025989,0.1268,0.22712,-0.54032,0.035029,0.050167,b
0.035102,0.21717,-0.6037,0.018191,0.11911,0.13857,-0.50801,0.028784,0.010713,c
0.028262,0.18299,-0.5746,0.014412,0.10836,0.13074,-0.54131,0.024483,0.012515,d
0.066286,0.29694,-0.78514,0.01721,0.08953,0.14874,-0.63131,0.026304,0.020831,b
0.047182,0.23539,-0.52006,0.028339,0.20061,0.15129,-0.44819,0.061663,0.023682,d
0.02091,0.16016,-0.62484,0.013668,0.10511,0.12036,-0.49562,0.023033,0.0085375,c
0.023281,0.16168,-0.62847,0.0088641,0.075199,0.11121,-0.55976,0.015684,0.011666,d
0.050777,0.24143,-0.71054,0.016707,0.092657,0.17494,-0.58959,0.026631,0.024166,c
0.32309,0.4892,-0.63068,0.047644,0.23416,0.49599,-0.42273,0.071117,0.2871,d
0.074041,0.28668,-0.49521,0.079351,0.34782,0.22454,-0.37044,0.12646,0.039442,c
0.10101,0.34647,-0.52008,0.034562,0.21178,0.26484,-0.45977,0.057744,0.0448,c
0.1892,0.47825,-0.50974,0.06571,0.29871,0.34313,-0.41128,0.11592,0.079442,b
0.033123,0.20933,-0.86093,0.049254,0.16759,0.082909,-0.78087,0.094525,0.011429,b
0.073185,0.32191,-0.4973,0.062574,0.31106,0.20125,-0.42152,0.12041,0.019775,c
0.10842,0.37624,-0.4396,0.13715,0.46343,0.20342,-0.34734,0.24406,0.03632,d
0.16996,0.39002,-0.60694,0.037077,0.19827,0.34501,-0.4929,0.063458,0.12414,d
0.042338,0.22895,-0.77257,0.015606,0.10923,0.16663,-0.5466,0.028677,0.016736,b
0.053499,0.26017,-0.70733,0.026055,0.10278,0.15219,-0.67399,0.041327,0.019191,b
0.031616,0.19967,-0.46642,0.024479,0.21381,0.15757,-0.45004,0.059636,0.012014,c
0.12907,0.39461,-0.53126,0.048905,0.25753,0.30297,-0.40111,0.072897,0.056751,c
0.21315,0.47925,-0.49844,0.080162,0.41366,0.36502,-0.34293,0.14665,0.12129,d
0.25933,0.57863,-0.43873,0.24097,0.59397,0.36059,-0.30552,0.38126,0.087214,d
0.052901,0.26352,-0.72691,0.0082452,0.066018,0.14535,-0.62618,0.015383,0.016997,b
0.14208,0.38579,-0.63159,0.041953,0.22245,0.36669,-0.40399,0.059118,0.085003,b
0.018208,0.14887,-0.56058,0.011026,0.10437,0.10684,-0.50262,0.02291,0.0078485,c
0.033138,0.2201,-0.51677,0.0185,0.16057,0.11565,-0.47675,0.04413,0.0069715,d
0.084588,0.29682,-0.56986,0.04892,0.24115,0.23306,-0.41682,0.073385,0.053338,d
0.17036,0.37403,-0.63959,0.018294,0.13717,0.35801,-0.50227,0.034139,0.13671,d
0.019103,0.16101,-0.64529,0.01092,0.08895,0.11295,-0.55185,0.019249,0.0057723,d
0.3981,0.42199,-0.62995,0.045026,0.2355,0.66909,-0.42649,0.071715,0.46913,d
0.059499,0.25018,-0.56698,0.048982,0.2279,0.23272,-0.42658,0.066466,0.034207,d
0.23852,0.52748,-0.52675,0.19674,0.4975,0.36463,-0.34497,0.24775,0.10926,d
0.16769,0.43153,-0.57177,0.066746,0.32263,0.34296,-0.38074,0.10344,0.086082,d
0.076509,0.31381,-0.66013,0.0391,0.23949,0.20371,-0.43875,0.080584,0.026246,b
0.061669,0.25127,-0.49085,0.024291,0.15182,0.18801,-0.51759,0.045825,0.038253,d
0.03493,0.19436,-0.61815,0.011895,0.099014,0.16195,-0.53691,0.021118,0.018934,d
0.030317,0.18697,-0.69387,0.00271,0.031697,0.12257,-0.63226,0.0055953,0.015127,c
0.16606,0.40506,-0.46821,0.071759,0.36928,0.3693,-0.36089,0.12889,0.10552,c
0.18166,0.45801,-0.52638,0.076746,0.32562,0.30521,-0.3922,0.11533,0.08639,d
0.076313,0.30255,-0.61989,0.024226,0.13388,0.24755,-0.52435,0.036384,0.036616,b
0.11556,0.33589,-0.60906,0.044935,0.25182,0.27496,-0.42105,0.077901,0.076115,b
0.051021,0.2262,-0.63736,0.0088232,0.073096,0.16996,-0.58389,0.014869,0.03167,d
0.1587,0.4087,-0.53638,0.036621,0.23721,0.34387,-0.4181,0.072164,0.092908,d
0.16085,0.43536,-0.58422,0.15648,0.45349,0.30587,-0.34653,0.19771,0.075393,d
